id,name,address,district,lng,lat,type,tel,source,crawl_time,brand,tier,rating,review_count,avg_price,price_level,packages,package_count,estimated
B0FFHSLPJ4,国图艺术中心,中关村南大街33号国家图书馆北门,海淀区,116.324075,39.944325,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1161,76,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 456, ""original_price"": 608, ""per_person"": 228}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 273, ""original_price"": 456, ""per_person"": 136}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 851, ""original_price"": 1216, ""per_person"": 212}]",3,TRUE
B0J29S3AC3,爱乐汇艺术空间(五棵松万达广场),复兴路69号五棵松万达广场6F层6F-7,海淀区,116.276268,39.912927,科教文化服务;培训机构;培训机构,,高德地图,2026-02-06 17:33:28,其他,中端,3.6,1594,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B0KD0UZQO2,北三环音乐厅,北三环中路67号中视云投大厦,海淀区,116.367594,39.969484,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.6,1054,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B000A8ZIGR,北京航空航天大学学院路校区晨兴音乐厅,学院路37号北京航空航天大学,海淀区,116.351542,39.981871,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,611,76,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 456, ""original_price"": 608, ""per_person"": 228}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 273, ""original_price"": 456, ""per_person"": 136}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 851, ""original_price"": 1216, ""per_person"": 212}]",3,TRUE
B0JGFSPJ53,军乐团音乐厅,长智路与紫竹院路辅路交叉口南140米,海淀区,116.302280,39.943468,体育休闲服务;影剧院;影剧院相关,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,1346,80,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 480, ""original_price"": 640, ""per_person"": 240}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 288, ""original_price"": 480, ""per_person"": 144}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 896, ""original_price"": 1280, ""per_person"": 224}]",3,TRUE
B000A8VTVU,清华大学蒙民伟音乐厅,双清路30号清华大学,海淀区,116.328587,40.00201,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,1214,68,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 408, ""original_price"": 544, ""per_person"": 204}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 244, ""original_price"": 408, ""per_person"": 122}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 761, ""original_price"": 1088, ""per_person"": 190}]",3,TRUE
B0FFFE07SV,中国人民大学艺术学院音乐厅,中关村大街59号中国人民大学,海淀区,116.312838,39.970154,科教文化服务;学校;高等院校,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1744,76,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 456, ""original_price"": 608, ""per_person"": 228}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 273, ""original_price"": 456, ""per_person"": 136}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 851, ""original_price"": 1216, ""per_person"": 212}]",3,TRUE
B000A84LOM,首都师范大学音乐厅,西三环北路105号(花园桥地铁站D1西南口步行260米),海淀区,116.306137,39.931889,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,649,74,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 444, ""original_price"": 592, ""per_person"": 222}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 266, ""original_price"": 444, ""per_person"": 133}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 828, ""original_price"": 1184, ""per_person"": 207}]",3,TRUE
B0LBL7OYPA,都市音乐厅(万达广场北京五棵松店),玉渊潭南路与西四环中路辅路交叉口东180米,海淀区,116.276535,39.912803,体育休闲服务;影剧院;剧场,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,195,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B000A8XRYL,中央民族大学音乐厅,中关村南大街27号中央民族大学内,海淀区,116.323044,39.949449,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,1805,75,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 450, ""original_price"": 600, ""per_person"": 225}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 270, ""original_price"": 450, ""per_person"": 135}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 840, ""original_price"": 1200, ""per_person"": 210}]",3,TRUE
B0L26UEVWU,国图音乐厅培训中心(国图宾馆东南),中关村南大街33号(国家图书馆地铁站A西北口步行210米),海淀区,116.324046,39.944333,科教文化服务;培训机构;培训机构,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,416,82,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 492, ""original_price"": 656, ""per_person"": 246}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 295, ""original_price"": 492, ""per_person"": 147}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 918, ""original_price"": 1312, ""per_person"": 229}]",3,TRUE
B0K3HH3P1I,悦TA音乐餐厅(牡丹园旗舰店),花园东路2号3号楼三层(牡丹园地铁站F口步行240米),海淀区,116.368539,39.978736,餐饮服务;餐饮相关场所;餐饮相关,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,1736,67,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 402, ""original_price"": 536, ""per_person"": 201}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 241, ""original_price"": 402, ""per_person"": 120}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 750, ""original_price"": 1072, ""per_person"": 187}]",3,TRUE
B0K0VNHD1O,蓝调酒吧音乐餐厅,安宁庄后街与安宁佳园东路交叉口东南200米,海淀区,116.329943,40.048846,体育休闲服务;娱乐场所;酒吧,,高德地图,2026-02-06 17:33:28,蓝调,中端,3.4,109,77,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 462, ""original_price"": 616, ""per_person"": 231}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 277, ""original_price"": 462, ""per_person"": 138}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 862, ""original_price"": 1232, ""per_person"": 215}]",3,TRUE
B000A8XBDT,友乐汇量贩式KTV(熙旺中心店),双峪路35号西贸国际A座B1层,门头沟区,116.113196,39.935295,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,74,46,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 276, ""original_price"": 368, ""per_person"": 138}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 165, ""original_price"": 276, ""per_person"": 82}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 515, ""original_price"": 736, ""per_person"": 128}]",3,TRUE
B0FFLGAAU7,星聚会(北京长安天街店),新城大街与金安路交叉口(上岸地铁站出入口旁)北京长安天街F5层,门头沟区,116.123586,39.905055,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,星聚会,中高端,4.3,1955,81,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 518, ""original_price"": 648, ""per_person"": 259}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 1458, ""original_price"": 1944, ""per_person"": 243}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1134, ""original_price"": 1620, ""per_person"": 283}]",3,TRUE
B0K3M7S647,星聚会ktv(华远坊店),北京城区新桥大街31号院1号楼、2号楼、3号楼及6幢3层S-5号楼301,门头沟区,116.099166,39.943123,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,星聚会,中高端,3.9,1077,82,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 524, ""original_price"": 656, ""per_person"": 262}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 1476, ""original_price"": 1968, ""per_person"": 246}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1148, ""original_price"": 1640, ""per_person"": 287}]",3,TRUE
B0JR6CPSC1,纯咖KTV(冯村商业街店),永定镇冯村商业街建行左侧出入口三楼,门头沟区,116.111409,39.910630,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,926,52,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 312, ""original_price"": 416, ""per_person"": 156}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 187, ""original_price"": 312, ""per_person"": 93}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 582, ""original_price"": 832, ""per_person"": 145}]",3,TRUE
B0L3JRESFM,友唱AI智慧歌咏亭(小时代邻里中心店),北京城区门头沟路11号院1号楼小时代邻里中心,门头沟区,116.096725,39.944075,科教文化服务;培训机构;培训机构,,高德地图,2026-02-06 17:33:28,其他,中端,3.6,328,49,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 294, ""original_price"": 392, ""per_person"": 147}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 176, ""original_price"": 294, ""per_person"": 88}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 548, ""original_price"": 784, ""per_person"": 137}]",3,TRUE
B0FFH00S1W,音乐时空KTV(水闸北路店),水闸北路21号(龙泉宾馆旁),门头沟区,116.105696,39.961462,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.3,1079,52,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 312, ""original_price"": 416, ""per_person"": 156}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 187, ""original_price"": 312, ""per_person"": 93}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 582, ""original_price"": 832, ""per_person"": 145}]",3,TRUE
B0KR4S1B4Q,乐翻天FUN肆玩竞技场(房山绿地缤纷城店),天星街1号院绿地缤纷城F4层,房山区,116.160733,39.756867,体育休闲服务;娱乐场所;KTV|餐饮服务;中餐厅;中餐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,1146,49,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 294, ""original_price"": 392, ""per_person"": 147}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 176, ""original_price"": 294, ""per_person"": 88}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 548, ""original_price"": 784, ""per_person"": 137}]",3,TRUE
B0L2JZ6DYY,星河量贩KTV,良锦路一号院一号楼二层202,房山区,116.134800,39.680831,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1859,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B0FFG8S0FH,太月园量贩式KTV,城关街道富士苑小区前方300米,房山区,115.991267,39.711847,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,1279,43,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 258, ""original_price"": 344, ""per_person"": 129}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 154, ""original_price"": 258, ""per_person"": 77}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 481, ""original_price"": 688, ""per_person"": 120}]",3,TRUE
B000A88DVE,今夜辉煌KTV,国槐街(环境保护局南),房山区,116.131205,39.722846,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,732,51,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 306, ""original_price"": 408, ""per_person"": 153}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 183, ""original_price"": 306, ""per_person"": 91}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 571, ""original_price"": 816, ""per_person"": 142}]",3,TRUE
B0LDF4TM1A,乐翻天(房山绿地缤纷城店),天星街1号院绿地缤纷城房山店F4层,房山区,116.160740,39.756874,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,1669,49,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 294, ""original_price"": 392, ""per_person"": 147}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 176, ""original_price"": 294, ""per_person"": 88}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 548, ""original_price"": 784, ""per_person"": 137}]",3,TRUE
B000A85RLW,金海阁娱乐汇,北京城区中国松林西路5号,房山区,116.158052,39.758120,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1555,44,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 264, ""original_price"": 352, ""per_person"": 132}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 158, ""original_price"": 264, ""per_person"": 79}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 492, ""original_price"": 704, ""per_person"": 123}]",3,TRUE
B0FFJO8P96,库秀KTV,长阳路与长泽南街交汇处北京房山印象城F4层L4010,房山区,116.210128,39.752802,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,1699,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B0ID6BT2SD,宝乐迪KTV(北京房山熙悦天街店),熙悦天街B馆6层05-06,房山区,116.184978,39.734157,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.3,1859,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B000A8XLI2,凯旋门KTV(富水良嘉园南),良乡拱辰街道昊天大街188号,房山区,116.147496,39.727597,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1454,48,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 288, ""original_price"": 384, ""per_person"": 144}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 172, ""original_price"": 288, ""per_person"": 86}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 537, ""original_price"": 768, ""per_person"": 134}]",3,TRUE
B0KU654E24,米莱迪量贩ktv(汇豪商城店),汇豪商城,房山区,116.069316,39.651298,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.8,902,45,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 270, ""original_price"": 360, ""per_person"": 135}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 162, ""original_price"": 270, ""per_person"": 81}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 503, ""original_price"": 720, ""per_person"": 125}]",3,TRUE
B0FFJNDY41,东方纯量贩式KTV,城关南大街44号,房山区,115.984542,39.700262,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.6,265,48,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 288, ""original_price"": 384, ""per_person"": 144}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 172, ""original_price"": 288, ""per_person"": 86}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 537, ""original_price"": 768, ""per_person"": 134}]",3,TRUE
B0FFFXDVUY,盛世辉煌KTV(房山店),良乡凯旋大街11号,房山区,116.134911,39.719076,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,534,45,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 270, ""original_price"": 360, ""per_person"": 135}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 162, ""original_price"": 270, ""per_person"": 81}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 503, ""original_price"": 720, ""per_person"": 125}]",3,TRUE
B0FFF3DGH5,友樂匯(华冠欢乐城店),兴房大街38号华冠欢乐城F3层,房山区,115.987727,39.693051,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1648,44,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 264, ""original_price"": 352, ""per_person"": 132}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 158, ""original_price"": 264, ""per_person"": 79}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 492, ""original_price"": 704, ""per_person"": 123}]",3,TRUE
B000A7XOKP,鑫堡康年KTV(良乡店),良乡西潞北大街81号,房山区,116.136427,39.737294,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.4,568,44,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 264, ""original_price"": 352, ""per_person"": 132}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 158, ""original_price"": 264, ""per_person"": 79}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 492, ""original_price"": 704, ""per_person"": 123}]",3,TRUE
B0FFK7KRH9,阳光纯K PLAZA(爱悦城店),拱辰南大街1号,房山区,116.141599,39.729739,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,纯K,中高端,4.5,987,95,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 608, ""original_price"": 760, ""per_person"": 304}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 1710, ""original_price"": 2280, ""per_person"": 285}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1330, ""original_price"": 1900, ""per_person"": 332}]",3,TRUE
B0LRZK1JIK,金丽豪苑KTV,兴房大街与城关南路交叉口东南40米,房山区,115.987675,39.693425,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,1660,51,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 306, ""original_price"": 408, ""per_person"": 153}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 183, ""original_price"": 306, ""per_person"": 91}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 571, ""original_price"": 816, ""per_person"": 142}]",3,TRUE
B0FFJCA9BK,唱吧麦颂KTV(房山花冠天地店),西大街2号花冠天地五层,房山区,115.983507,39.702233,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,唱吧麦颂,中端,4.2,566,64,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 384, ""original_price"": 512, ""per_person"": 192}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 230, ""original_price"": 384, ""per_person"": 115}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 716, ""original_price"": 1024, ""per_person"": 179}]",3,TRUE
B000A85F6L,花好月圆KTV(西潞南大街)(暂停营业),良乡西潞南大街29号,房山区,116.136370,39.721718,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,470,46,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 276, ""original_price"": 368, ""per_person"": 138}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 165, ""original_price"": 276, ""per_person"": 82}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 515, ""original_price"": 736, ""per_person"": 128}]",3,TRUE
B0HG0MXGJ7,竹园里音乐餐厅,伟业嘉园北里东北门北130米,房山区,116.159687,39.735884,餐饮服务;外国餐厅;外国餐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,939,48,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 288, ""original_price"": 384, ""per_person"": 144}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 172, ""original_price"": 288, ""per_person"": 86}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 537, ""original_price"": 768, ""per_person"": 134}]",3,TRUE
B0L1PS4UGC,云璟音乐西餐厅,良乡长虹西路69号,房山区,116.131274,39.722832,餐饮服务;餐饮相关场所;餐饮相关,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,1188,48,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 288, ""original_price"": 384, ""per_person"": 144}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 172, ""original_price"": 288, ""per_person"": 86}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 537, ""original_price"": 768, ""per_person"": 134}]",3,TRUE
B0KGHH322V,胡桃里音乐酒馆(北京房山熙悦天街店)(暂停营业),长于大街28号院熙悦天街A馆B1层下沉广场·熙悦荟,房山区,116.185063,39.732060,体育休闲服务;娱乐场所;酒吧,,高德地图,2026-02-06 17:33:28,其他,中端,3.3,1640,47,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 282, ""original_price"": 376, ""per_person"": 141}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 169, ""original_price"": 282, ""per_person"": 84}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 526, ""original_price"": 752, ""per_person"": 131}]",3,TRUE
B0FFL78YNU,国家大剧院-台湖剧场,铺外四路国家大剧院台湖舞美艺术中心,通州区,116.631075,39.838050,体育休闲服务;影剧院;剧场,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,963,53,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 318, ""original_price"": 424, ""per_person"": 159}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 190, ""original_price"": 318, ""per_person"": 95}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 593, ""original_price"": 848, ""per_person"": 148}]",3,TRUE
B0J1ZM8WPS,北京艺术中心-音乐厅,北京城市副中心剧院,通州区,116.719928,39.886434,体育休闲服务;影剧院;剧场,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,1950,50,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 300, ""original_price"": 400, ""per_person"": 150}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 180, ""original_price"": 300, ""per_person"": 90}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 560, ""original_price"": 800, ""per_person"": 140}]",3,TRUE
B0L3ASRXUM,焰遇西北音乐餐厅,经海五路77号院凯工大厦,通州区,116.569175,39.783275,餐饮服务;中餐厅;中餐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,87,53,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 318, ""original_price"": 424, ""per_person"": 159}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 190, ""original_price"": 318, ""per_person"": 95}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 593, ""original_price"": 848, ""per_person"": 148}]",3,TRUE
B0K0N5C7N5,方糖音乐餐厅,通州区经济开发区聚富苑产业园区聚和六街1号-6792,通州区,116.665630,39.876427,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 17:33:28,其他,中端,3.5,529,58,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 348, ""original_price"": 464, ""per_person"": 174}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 208, ""original_price"": 348, ""per_person"": 104}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 649, ""original_price"": 928, ""per_person"": 162}]",3,TRUE
B0L1LCEWSJ,中国人民大学通州校区郭影秋音乐厅,运河东大街37号中国人民大学(通州校区),通州区,116.747009,39.904216,体育休闲服务;影剧院;音乐厅,,高德地图,2026-02-06 17:33:28,其他,中端,3.7,282,58,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 348, ""original_price"": 464, ""per_person"": 174}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 208, ""original_price"": 348, ""per_person"": 104}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 649, ""original_price"": 928, ""per_person"": 162}]",3,TRUE
