id,name,address,district,lng,lat,type,facility_type,keyword
B000A843A6,方正国际大厦,北四环西路52号(中关村地铁站A2西北口步行290米),海淀区,116.313142,39.984620,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFAB6J2,首开广场,阜荣街10号,朝阳区,116.473004,39.993306,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFIE41E4,京东集团全球总部北京4号园区,科创十一街与经海四路交叉口西北150米,通州区,116.554969,39.786403,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7HYBI,金地中心,建国路179号(大望路地铁站出入口步行220米),朝阳区,116.474482,39.909105,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFL8OFTL,亚洲金融大厦,天辰东路1号院,朝阳区,116.389689,40.008393,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8W641,鼎好DH3大厦,海淀大街3号(中关村地铁站A1西北口步行200米),海淀区,116.314343,39.984298,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A9QNR2,财富金融中心,东三环中路5号,朝阳区,116.460552,39.917729,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A88E61,中钢国际广场,海淀大街8号(中关村地铁站D西南口步行300米),海淀区,116.312185,39.981535,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A9PRJD,环球金融中心,东三环中路1号(金台夕照地铁站A西北口步行280米),朝阳区,116.459044,39.918732,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000AA0IU5,东方梅地亚中心,光华路4号,朝阳区,116.472899,39.912462,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A84KKY,朝阳门SOHO,南竹杆胡同1号(朝阳门地铁站G东南口步行280米),东城区,116.432875,39.922507,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFIVLRWD,亦城时代广场,经海四路22号院,通州区,116.539189,39.809176,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH87BSH,北京嘉里中心,光华路1号(金台夕照地铁站D西南口步行400米),朝阳区,116.459630,39.914045,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0JR1HU291,保利广场,容创西路与S50北五环入口交叉口西北100米,朝阳区,116.464789,40.016710,购物服务;商场;购物中心,写字楼,写字楼
B0FFGPOFBQ,诺德中心3期,五圈路,丰台区,116.308661,39.825221,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFG7395C,诺德中心,丰台科技园地铁站B东北口步行340米,丰台区,116.300608,39.828278,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFF5LCS3,北京东方广场,东长安街1号(东单地铁站E西北口步行240米),东城区,116.414528,39.909489,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFHB5LS,中国红街,工体东路丙2号,朝阳区,116.450848,39.932344,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A6C5EC,盈科中心,工人体育场北路甲2号(团结湖地铁站H口步行200米),朝阳区,116.458974,39.932654,商务住宅;楼宇;商住两用楼宇,写字楼,写字楼
B0FFKE06AO,三星大厦,景辉街31号,朝阳区,116.464736,39.912160,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFGPXU8W,腾讯北京总部大楼,西北旺路10号院9号楼,海淀区,116.273348,40.040219,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFIZAHSZ,新华国际中心,高立庄616号,丰台区,116.302966,39.795575,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A85CL1,SOHO尚都北塔写字楼,东大桥路8号,朝阳区,116.452884,39.918751,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0GDF5VPI0,平安幸福中心,丽泽路24号院(东管头地铁站C口旁),丰台区,116.322709,39.867060,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFK6QJ47,瑞海大厦,羊坊店路21号(北京西站地铁站北出口步行400米),海淀区,116.319749,39.897791,商务住宅;楼宇;商务写字楼|商务住宅;楼宇;商住两用楼宇,写字楼,写字楼
B0FFHI8BDQ,IFC大厦服务中心,建国门外大街甲8号(永安里地铁站C南口步行130米),朝阳区,116.453023,39.907722,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A5CB41,中服大厦,建国路99号(国贸地铁站F东北口步行120米),朝阳区,116.463304,39.909174,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A45195,华天大厦,莲花池东路小马厂6号,海淀区,116.336058,39.898183,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8W34G,光耀东方中心,西三环北路100号,海淀区,116.311495,39.925257,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH9XYA6,哈德门广场,崇文门外大街8号(崇文门地铁站G东南口步行170米),东城区,116.420346,39.899767,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A9ZXBN,温特莱中心,西大望路1号(光华路口)(大望路地铁站E西北口步行410米),朝阳区,116.476783,39.913004,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFE6MZG,利星行中心,广顺南大街8号,朝阳区,116.475014,39.991254,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFGJ4RU4,数码大厦,中关村南大街2号(人民大学地铁站F口步行170米),海淀区,116.323263,39.965772,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8W43W,优士阁大厦,广渠门外大街8号(双井地铁站D西南口步行70米),朝阳区,116.458962,39.892809,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7ZTPN,顺迈金钻国际商务中心,东三环南路甲52号(近华腾园西门),朝阳区,116.462228,39.887279,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A96II8,中国铁建广场,北苑东路19号院,朝阳区,116.439417,40.042291,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFGW6IP8,青海金融大厦,西营街8号,丰台区,116.322521,39.864006,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFGZSI1A,汉威国际广场,南四环西路186号(丰台科技园地铁站A西北口步行380米),丰台区,116.295225,39.824958,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH06CC2,雅宝城国际大厦,日坛北路19号,朝阳区,116.441563,39.918504,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A844ZC,时代财富天地,航丰路1号院时代财富天地(富丰桥地铁站D西南口步行430米),丰台区,116.287264,39.831545,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH9SNTF,冠京写字楼,丰台北路79号(七里庄地铁站A西北口步行110米),丰台区,116.293421,39.866968,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A838GP,嘉美中心写字楼,广顺南大街16号院2号楼(望京南地铁站A西北口步行50米),朝阳区,116.480322,39.986769,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A88EBL,北京财富中心写字楼A座,东三环中路7号-4(金台夕照地铁站D西南口步行110米),朝阳区,116.460196,39.915959,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7H5UP,朝阳剧场写字楼,东三环北路36号(呼家楼地铁站C东南口步行110米),朝阳区,116.462526,39.922425,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFL6MPSF,北京朝阳合生汇写字楼,双井街道西大望路22号(九龙山地铁站出入口步行190米),朝阳区,116.481513,39.893728,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFK09HRF,利生写字楼,锡拉胡同与王府井大街交叉口西北60米,东城区,116.410543,39.916615,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0HACKSVS2,商房大厦写字楼,德胜街道北三环中路27号(马甸桥地铁站B东北口步行280米),西城区,116.385048,39.969009,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7IS6U,首都实业大厦A座,西大望路15号-3号(九龙山地铁站A西北口旁),朝阳区,116.476298,39.893777,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A850E4,金丰和创业园,新街口外大街8号,西城区,116.371664,39.961608,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH13IGG,合生财富广场,西大望路23号(九龙山地铁站G东南口步行380米),朝阳区,116.478268,39.890141,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7IJE0,高和蓝峰大厦,十里河东三环南路98号高和蓝峰大厦,朝阳区,116.461815,39.865719,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFP31NT,新浪大厦,西北旺东路10号院西区8号楼,海淀区,116.276277,40.041462,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A868FX,朝外MEN写字中心,朝阳门外大街26号,朝阳区,116.441810,39.921916,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7C4IK,华腾旌凯写字楼,松榆南路54-7号,朝阳区,116.464433,39.870779,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A81FFE,恩济西园,八里庄(海淀五路居地铁站C东南口步行310米),海淀区,116.281357,39.931790,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFL79NW0,华熙LIVE·五棵松·写字楼,复兴路69号,海淀区,116.282489,39.912183,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7BU2W,东玖大厦A座,绿景馨园东区12-10号东玖大厦,东城区,116.440363,39.890961,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7QSOT,SOHO现代城C座,建国路88号院9号(大望路地铁站B东南口步行150米),朝阳区,116.475592,39.907454,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0I0XS947A,中瑞方正写字楼,南苑西路468号(新发地地铁站C口步行400米),丰台区,116.347376,39.820582,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0G31ZWR57,智地·钻河公馆写字楼,交大东路66号,海淀区,116.350644,39.945137,商务住宅;楼宇;商住两用楼宇,写字楼,写字楼
B0FFF3S84W,富力中心,东三环中路63号(双井地铁站A西北口步行300米),朝阳区,116.460653,39.896751,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFHHYGQM,华睦大厦写字楼,马连道南街5-6号附近,西城区,116.324659,39.883616,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFG6HREZ,凤凰置地广场,三元桥地铁站D西南口步行80米,朝阳区,116.455377,39.961514,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFH4LJDT,新世界中心写字楼B座,崇文门外大街3-5号(崇文门地铁站H西南口步行120米),东城区,116.417942,39.898575,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFGJR1UF,西荣阁A座,彰化路138号西荣阁写字楼,海淀区,116.279828,39.940039,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFHU9QOS,国贸写字楼2座,建国门外大街1号中国国际贸易中心写字楼2座B1层,朝阳区,116.460469,39.910838,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A87QRT,顺和商务写字楼,万丰路308号,丰台区,116.293795,39.872035,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0G3SSW8C1,国投财富广场6号写字楼,广安路9号,丰台区,116.323742,39.891365,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8456C,中城写字楼,花园东路2号(牡丹园地铁站F口步行180米),海淀区,116.369096,39.979124,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A87I73,西荣阁写字楼,彰化路138号,海淀区,116.280001,39.940395,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8U9KV,富豪写字楼,宣武门外大街25号(宣武门地铁站H西南口步行220米),西城区,116.373864,39.897321,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFG971LO,新天地写字楼,大红门西路13号(角门东地铁站C东南口步行430米),丰台区,116.387509,39.841306,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0HGS55SOJ,中建·大兴之星,北兴路30号,大兴区,116.346053,39.774891,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A85CIY,朝外MEN写字中心A座,朝阳门外大街26号,朝阳区,116.441418,39.922202,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A6BB02,天运写字楼,安慧东里15号,朝阳区,116.423153,39.989609,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A84F5R,翔达写字楼,广安门内大街167号,西城区,116.368671,39.889947,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A867H3,金隅大成时代中心写字楼,大成路6号院1号,丰台区,116.272967,39.888774,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A87K8K,庚坊国际发展中心写字楼,花园路甲13号院七号楼,海淀区,116.364941,39.972458,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0JRB71RPO,丽泽天地写字楼,丰台北路17号(西局地铁站F东北口步行330米),丰台区,116.305524,39.867668,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFPX6FM,颐堤港一座,酒仙桥路18号(将台地铁站C东南口步行210米),朝阳区,116.490815,39.968897,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFFAH1L1,裕美达写字楼,阜成路111号,海淀区,116.281170,39.924700,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A843V2,联华大厦,莲花池西里7号,丰台区,116.306969,39.890545,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A8TYX5,浩博园写字楼,西直门外大街癸143-3号,西城区,116.331363,39.939094,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A7JF61,中裕写字楼,莲花池东路31号西新隆商场F1层,海淀区,116.322660,39.897799,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFIYBVOH,三环网络科技大厦,联想桥正北280米路东,海淀区,116.335132,39.970037,商务住宅;商务住宅相关;商务住宅相关,写字楼,写字楼
B0FFHY4KIM,富顿中心写字楼,东三环南路58号(劲松地铁站B东北口步行60米),朝阳区,116.462288,39.885003,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0HRDSWC56,保利大都汇T2写字楼,观音庵南街2号院保利·大都汇,通州区,116.658013,39.916440,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A85EHY,翠微路·甲10号院,翠微路10号,海淀区,116.302794,39.913587,商务住宅;住宅区;住宅小区,写字楼,写字楼
B0FFFDHZJJ,华堂写字楼,亚运村街道北四环东路108号,朝阳区,116.420745,39.987955,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A85KGQ,永泰嘉盛写字楼,交大东路62号,海淀区,116.350265,39.945715,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000AA1F07,金鹰写字楼,西三环北路厂洼东一街厂洼1号(苏州桥地铁站C口步行480米),海淀区,116.306098,39.958498,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFHRJLI6,嘉里写字楼,东三环中路辅路与光华路交叉口西北80米,朝阳区,116.460798,39.914044,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B000A87I9E,辽宁饭店写字楼,德胜门外大街3-2,西城区,116.379514,39.965127,商务住宅;楼宇;商务写字楼,写字楼,写字楼
B0FFHVUFD7,中航国际北京工业园-写字楼,永昌西一路与中和街交叉口西60米,大兴区,116.511517,39.798611,商务住宅;楼宇;商务写字楼,写字楼,写字楼
